index,source,student_psnr_db,student_ssim,student_mae_normalized,bicubic_psnr_db,bicubic_ssim,bicubic_mae_normalized
1,/root/autodl-tmp/data/REDS/val_sharp/000/00000000.png,25.889369,0.702929,0.03168906,25.787496,0.699348,0.03187057
2,/root/autodl-tmp/data/REDS/val_sharp/000/00000001.png,25.903424,0.704692,0.03157099,25.801760,0.700979,0.03175458
3,/root/autodl-tmp/data/REDS/val_sharp/000/00000002.png,25.921654,0.702013,0.03159953,25.818485,0.698340,0.03178358
4,/root/autodl-tmp/data/REDS/val_sharp/000/00000003.png,25.911669,0.695875,0.03172968,25.813786,0.692314,0.03190351
5,/root/autodl-tmp/data/REDS/val_sharp/000/00000004.png,26.052330,0.694236,0.03127209,25.951737,0.690464,0.03144885
6,/root/autodl-tmp/data/REDS/val_sharp/000/00000005.png,26.008019,0.682661,0.03149197,25.905905,0.678688,0.03167418
7,/root/autodl-tmp/data/REDS/val_sharp/000/00000006.png,26.312056,0.694795,0.03022967,26.206092,0.690856,0.03041530
8,/root/autodl-tmp/data/REDS/val_sharp/000/00000007.png,26.025598,0.691485,0.03115401,25.927093,0.687716,0.03133011
9,/root/autodl-tmp/data/REDS/val_sharp/000/00000008.png,25.969319,0.696013,0.03120076,25.866329,0.692065,0.03139660
10,/root/autodl-tmp/data/REDS/val_sharp/000/00000009.png,25.881838,0.700136,0.03155605,25.774593,0.696145,0.03176196
11,/root/autodl-tmp/data/REDS/val_sharp/000/00000010.png,25.636707,0.696771,0.03245184,25.533979,0.692768,0.03264390
12,/root/autodl-tmp/data/REDS/val_sharp/000/00000011.png,25.694429,0.695233,0.03233701,25.589809,0.691114,0.03253828
13,/root/autodl-tmp/data/REDS/val_sharp/000/00000012.png,25.742681,0.690956,0.03222097,25.640834,0.686614,0.03242998
14,/root/autodl-tmp/data/REDS/val_sharp/000/00000013.png,25.696646,0.688451,0.03241559,25.595982,0.684095,0.03262443
15,/root/autodl-tmp/data/REDS/val_sharp/000/00000014.png,25.631394,0.692115,0.03256023,25.525107,0.687823,0.03277297
16,/root/autodl-tmp/data/REDS/val_sharp/000/00000015.png,25.576539,0.692107,0.03262610,25.474006,0.687734,0.03283624
17,/root/autodl-tmp/data/REDS/val_sharp/000/00000016.png,25.605341,0.692919,0.03248676,25.507206,0.688686,0.03269576
18,/root/autodl-tmp/data/REDS/val_sharp/000/00000017.png,25.654359,0.693063,0.03231331,25.553356,0.688775,0.03252434
19,/root/autodl-tmp/data/REDS/val_sharp/000/00000018.png,25.785935,0.694355,0.03180425,25.683311,0.690081,0.03200973
20,/root/autodl-tmp/data/REDS/val_sharp/000/00000019.png,25.787661,0.689267,0.03185081,25.687519,0.684846,0.03206621
21,/root/autodl-tmp/data/REDS/val_sharp/000/00000020.png,25.892666,0.685150,0.03166295,25.794262,0.680865,0.03186665
22,/root/autodl-tmp/data/REDS/val_sharp/000/00000021.png,25.931722,0.682081,0.03157532,25.832985,0.677561,0.03178944
23,/root/autodl-tmp/data/REDS/val_sharp/000/00000022.png,25.860971,0.683716,0.03185751,25.767159,0.679430,0.03206323
24,/root/autodl-tmp/data/REDS/val_sharp/000/00000023.png,25.750585,0.684163,0.03220502,25.655125,0.679816,0.03240755
25,/root/autodl-tmp/data/REDS/val_sharp/000/00000024.png,25.669619,0.688468,0.03232221,25.569560,0.683932,0.03255164
26,/root/autodl-tmp/data/REDS/val_sharp/000/00000025.png,25.595890,0.693021,0.03247599,25.500978,0.688842,0.03268221
27,/root/autodl-tmp/data/REDS/val_sharp/000/00000026.png,25.514026,0.692967,0.03275932,25.418004,0.688763,0.03295882
28,/root/autodl-tmp/data/REDS/val_sharp/000/00000027.png,25.534556,0.695569,0.03247526,25.442776,0.691485,0.03267005
29,/root/autodl-tmp/data/REDS/val_sharp/000/00000028.png,25.604292,0.696009,0.03221604,25.509802,0.691818,0.03243602
30,/root/autodl-tmp/data/REDS/val_sharp/000/00000029.png,25.629874,0.697790,0.03199628,25.536488,0.693488,0.03221204
31,/root/autodl-tmp/data/REDS/val_sharp/000/00000030.png,25.578749,0.698746,0.03206188,25.483833,0.694450,0.03228536
32,/root/autodl-tmp/data/REDS/val_sharp/000/00000031.png,25.602831,0.704247,0.03181465,25.510086,0.699970,0.03203445
33,/root/autodl-tmp/data/REDS/val_sharp/000/00000032.png,25.542111,0.704772,0.03197911,25.449562,0.700480,0.03221250
34,/root/autodl-tmp/data/REDS/val_sharp/000/00000033.png,25.617705,0.707017,0.03165437,25.518475,0.702773,0.03188962
35,/root/autodl-tmp/data/REDS/val_sharp/000/00000034.png,25.555568,0.709016,0.03181851,25.462259,0.704722,0.03205054
36,/root/autodl-tmp/data/REDS/val_sharp/000/00000035.png,25.476524,0.709841,0.03203260,25.382929,0.705491,0.03227298
37,/root/autodl-tmp/data/REDS/val_sharp/000/00000036.png,25.548526,0.712833,0.03172247,25.453632,0.708540,0.03195430
38,/root/autodl-tmp/data/REDS/val_sharp/000/00000037.png,25.548134,0.711525,0.03167547,25.455800,0.707292,0.03190500
39,/root/autodl-tmp/data/REDS/val_sharp/000/00000038.png,25.565870,0.719217,0.03134923,25.467871,0.714976,0.03159540
40,/root/autodl-tmp/data/REDS/val_sharp/000/00000039.png,25.624174,0.727623,0.03088494,25.524196,0.723436,0.03114135
41,/root/autodl-tmp/data/REDS/val_sharp/000/00000040.png,25.569052,0.729264,0.03088422,25.472817,0.725249,0.03112577
42,/root/autodl-tmp/data/REDS/val_sharp/000/00000041.png,25.627695,0.730104,0.03066725,25.529973,0.725972,0.03091062
43,/root/autodl-tmp/data/REDS/val_sharp/000/00000042.png,25.785210,0.732863,0.03016170,25.686266,0.728797,0.03040497
44,/root/autodl-tmp/data/REDS/val_sharp/000/00000043.png,25.930816,0.730585,0.02992669,25.830500,0.726518,0.03016705
45,/root/autodl-tmp/data/REDS/val_sharp/000/00000044.png,25.947990,0.723658,0.03015100,25.841726,0.719396,0.03039881
46,/root/autodl-tmp/data/REDS/val_sharp/000/00000045.png,25.955962,0.717646,0.03041180,25.849416,0.713261,0.03066218
47,/root/autodl-tmp/data/REDS/val_sharp/000/00000046.png,25.984927,0.710202,0.03060210,25.881937,0.705910,0.03083992
48,/root/autodl-tmp/data/REDS/val_sharp/000/00000047.png,25.986252,0.710402,0.03067345,25.880355,0.705933,0.03091798
49,/root/autodl-tmp/data/REDS/val_sharp/000/00000048.png,25.948007,0.717633,0.03059498,25.838680,0.713154,0.03085547
50,/root/autodl-tmp/data/REDS/val_sharp/000/00000049.png,25.773854,0.714099,0.03126490,25.666069,0.709624,0.03153015
51,/root/autodl-tmp/data/REDS/val_sharp/000/00000050.png,25.621453,0.716876,0.03166894,25.513652,0.712335,0.03194597
52,/root/autodl-tmp/data/REDS/val_sharp/000/00000051.png,25.538337,0.725822,0.03168110,25.431239,0.721505,0.03194998
53,/root/autodl-tmp/data/REDS/val_sharp/000/00000052.png,25.406448,0.727854,0.03199435,25.303984,0.723575,0.03225853
54,/root/autodl-tmp/data/REDS/val_sharp/000/00000053.png,25.276462,0.726383,0.03246222,25.167911,0.721999,0.03273740
55,/root/autodl-tmp/data/REDS/val_sharp/000/00000054.png,25.300333,0.726092,0.03245968,25.198720,0.721922,0.03272234
56,/root/autodl-tmp/data/REDS/val_sharp/000/00000055.png,25.366165,0.725319,0.03233836,25.254729,0.720888,0.03262432
57,/root/autodl-tmp/data/REDS/val_sharp/000/00000056.png,25.471635,0.725125,0.03200912,25.368918,0.720843,0.03227177
58,/root/autodl-tmp/data/REDS/val_sharp/000/00000057.png,25.420531,0.723007,0.03246422,25.307867,0.718466,0.03275057
59,/root/autodl-tmp/data/REDS/val_sharp/000/00000058.png,25.536066,0.724184,0.03205432,25.420912,0.719720,0.03233516
60,/root/autodl-tmp/data/REDS/val_sharp/000/00000059.png,25.528428,0.722878,0.03230674,25.408579,0.718210,0.03261413
61,/root/autodl-tmp/data/REDS/val_sharp/000/00000060.png,25.439499,0.725934,0.03257800,25.312998,0.721247,0.03289291
62,/root/autodl-tmp/data/REDS/val_sharp/000/00000061.png,25.364173,0.724795,0.03294155,25.242030,0.720282,0.03324792
63,/root/autodl-tmp/data/REDS/val_sharp/000/00000062.png,25.358779,0.724226,0.03302130,25.236185,0.719632,0.03332800
64,/root/autodl-tmp/data/REDS/val_sharp/000/00000063.png,25.500851,0.733616,0.03221922,25.376367,0.729081,0.03252673
65,/root/autodl-tmp/data/REDS/val_sharp/000/00000064.png,25.601401,0.745437,0.03125649,25.477855,0.741071,0.03155674
66,/root/autodl-tmp/data/REDS/val_sharp/000/00000065.png,25.582891,0.743675,0.03105266,25.465080,0.739423,0.03133635
67,/root/autodl-tmp/data/REDS/val_sharp/000/00000066.png,25.591155,0.738416,0.03110517,25.475210,0.734154,0.03138621
68,/root/autodl-tmp/data/REDS/val_sharp/000/00000067.png,25.628362,0.732912,0.03125207,25.510220,0.728604,0.03153362
69,/root/autodl-tmp/data/REDS/val_sharp/000/00000068.png,25.689402,0.726417,0.03132498,25.577779,0.722058,0.03159208
70,/root/autodl-tmp/data/REDS/val_sharp/000/00000069.png,25.626878,0.717767,0.03194084,25.506048,0.712989,0.03224094
71,/root/autodl-tmp/data/REDS/val_sharp/000/00000070.png,25.604130,0.716581,0.03224577,25.484313,0.711737,0.03255673
72,/root/autodl-tmp/data/REDS/val_sharp/000/00000071.png,25.570148,0.714807,0.03228543,25.458191,0.710171,0.03256311
73,/root/autodl-tmp/data/REDS/val_sharp/000/00000072.png,25.565055,0.708553,0.03260060,25.450013,0.703905,0.03288612
74,/root/autodl-tmp/data/REDS/val_sharp/000/00000073.png,25.611678,0.701700,0.03271295,25.498522,0.696978,0.03299220
75,/root/autodl-tmp/data/REDS/val_sharp/000/00000074.png,25.673018,0.702962,0.03236730,25.565120,0.698261,0.03262369
76,/root/autodl-tmp/data/REDS/val_sharp/000/00000075.png,25.609239,0.702938,0.03258568,25.497629,0.698278,0.03284488
77,/root/autodl-tmp/data/REDS/val_sharp/000/00000076.png,25.578543,0.706386,0.03266150,25.471813,0.701809,0.03291518
78,/root/autodl-tmp/data/REDS/val_sharp/000/00000077.png,25.499358,0.710276,0.03288965,25.390938,0.705698,0.03315915
79,/root/autodl-tmp/data/REDS/val_sharp/000/00000078.png,25.454927,0.715105,0.03284635,25.343840,0.710591,0.03311301
80,/root/autodl-tmp/data/REDS/val_sharp/000/00000079.png,25.435499,0.720574,0.03277127,25.323595,0.716149,0.03304637
81,/root/autodl-tmp/data/REDS/val_sharp/000/00000080.png,25.400923,0.724450,0.03270859,25.293713,0.720249,0.03296369
82,/root/autodl-tmp/data/REDS/val_sharp/000/00000081.png,25.496131,0.730605,0.03232994,25.391067,0.726370,0.03258312
83,/root/autodl-tmp/data/REDS/val_sharp/000/00000082.png,25.308880,0.725304,0.03305449,25.197811,0.720850,0.03333669
84,/root/autodl-tmp/data/REDS/val_sharp/000/00000083.png,25.387855,0.722173,0.03296630,25.284771,0.717911,0.03321402
85,/root/autodl-tmp/data/REDS/val_sharp/000/00000084.png,25.150783,0.705463,0.03442835,25.045182,0.700792,0.03470346
86,/root/autodl-tmp/data/REDS/val_sharp/000/00000085.png,24.996105,0.697803,0.03523596,24.887957,0.692940,0.03553186
87,/root/autodl-tmp/data/REDS/val_sharp/000/00000086.png,24.859668,0.686204,0.03632071,24.759390,0.681297,0.03659448
88,/root/autodl-tmp/data/REDS/val_sharp/000/00000087.png,24.774922,0.682822,0.03690252,24.669629,0.677542,0.03719202
89,/root/autodl-tmp/data/REDS/val_sharp/000/00000088.png,24.851183,0.693873,0.03661766,24.745729,0.688845,0.03689314
90,/root/autodl-tmp/data/REDS/val_sharp/000/00000089.png,24.912566,0.709760,0.03602824,24.796250,0.704662,0.03633074
91,/root/autodl-tmp/data/REDS/val_sharp/000/00000090.png,24.937685,0.714363,0.03559172,24.820790,0.709372,0.03589255
92,/root/autodl-tmp/data/REDS/val_sharp/000/00000091.png,24.982957,0.715249,0.03529061,24.869688,0.710438,0.03556616
93,/root/autodl-tmp/data/REDS/val_sharp/000/00000092.png,25.059715,0.717980,0.03486282,24.949373,0.713371,0.03512979
94,/root/autodl-tmp/data/REDS/val_sharp/000/00000093.png,25.085144,0.717344,0.03477031,24.967687,0.712690,0.03504937
95,/root/autodl-tmp/data/REDS/val_sharp/000/00000094.png,25.186083,0.720194,0.03433221,25.074105,0.715779,0.03457966
96,/root/autodl-tmp/data/REDS/val_sharp/000/00000095.png,25.458452,0.721387,0.03341438,25.339950,0.717004,0.03365988
97,/root/autodl-tmp/data/REDS/val_sharp/000/00000096.png,25.596775,0.714011,0.03297547,25.480822,0.709733,0.03320782
98,/root/autodl-tmp/data/REDS/val_sharp/000/00000097.png,25.601863,0.713355,0.03303298,25.491717,0.709078,0.03325290
99,/root/autodl-tmp/data/REDS/val_sharp/000/00000098.png,25.612528,0.717344,0.03285425,25.497519,0.712907,0.03308971
100,/root/autodl-tmp/data/REDS/val_sharp/000/00000099.png,25.647729,0.722561,0.03264399,25.541277,0.718592,0.03285015
101,/root/autodl-tmp/data/REDS/val_sharp/001/00000000.png,25.804160,0.712187,0.02991779,25.721826,0.709331,0.03005215
102,/root/autodl-tmp/data/REDS/val_sharp/001/00000001.png,25.676709,0.711051,0.03040010,25.595115,0.708342,0.03053622
103,/root/autodl-tmp/data/REDS/val_sharp/001/00000002.png,25.624028,0.718673,0.03037257,25.527608,0.715426,0.03056229
104,/root/autodl-tmp/data/REDS/val_sharp/001/00000003.png,25.478740,0.713106,0.03095067,25.385374,0.710192,0.03111248
105,/root/autodl-tmp/data/REDS/val_sharp/001/00000004.png,25.729885,0.719473,0.03015380,25.629089,0.716344,0.03033543
106,/root/autodl-tmp/data/REDS/val_sharp/001/00000005.png,25.472407,0.709995,0.03113480,25.379240,0.706947,0.03130133
107,/root/autodl-tmp/data/REDS/val_sharp/001/00000006.png,25.442122,0.713541,0.03115576,25.347712,0.710655,0.03132848
108,/root/autodl-tmp/data/REDS/val_sharp/001/00000007.png,25.375474,0.710930,0.03140897,25.279342,0.707821,0.03159422
109,/root/autodl-tmp/data/REDS/val_sharp/001/00000008.png,25.357324,0.711091,0.03148225,25.262661,0.707903,0.03166489
110,/root/autodl-tmp/data/REDS/val_sharp/001/00000009.png,25.365437,0.713672,0.03140996,25.273150,0.710742,0.03158639
111,/root/autodl-tmp/data/REDS/val_sharp/001/00000010.png,25.300177,0.714251,0.03156377,25.200593,0.711088,0.03176389
112,/root/autodl-tmp/data/REDS/val_sharp/001/00000011.png,25.318146,0.716021,0.03137178,25.228930,0.713195,0.03153730
113,/root/autodl-tmp/data/REDS/val_sharp/001/00000012.png,25.390774,0.717288,0.03106571,25.297325,0.714364,0.03123906
114,/root/autodl-tmp/data/REDS/val_sharp/001/00000013.png,25.476721,0.714541,0.03096521,25.383311,0.711666,0.03113188
115,/root/autodl-tmp/data/REDS/val_sharp/001/00000014.png,25.447681,0.710195,0.03110234,25.353686,0.707105,0.03128073
116,/root/autodl-tmp/data/REDS/val_sharp/001/00000015.png,25.385555,0.710239,0.03134418,25.293946,0.707218,0.03151760
117,/root/autodl-tmp/data/REDS/val_sharp/001/00000016.png,25.427644,0.714773,0.03110254,25.335802,0.711639,0.03127607
118,/root/autodl-tmp/data/REDS/val_sharp/001/00000017.png,25.425446,0.714042,0.03105258,25.335787,0.710971,0.03122200
119,/root/autodl-tmp/data/REDS/val_sharp/001/00000018.png,25.492197,0.715764,0.03079156,25.406575,0.712861,0.03094851
120,/root/autodl-tmp/data/REDS/val_sharp/001/00000019.png,25.481332,0.718072,0.03079352,25.392775,0.715082,0.03095708
121,/root/autodl-tmp/data/REDS/val_sharp/001/00000020.png,25.446100,0.722501,0.03082416,25.356205,0.719652,0.03099240
122,/root/autodl-tmp/data/REDS/val_sharp/001/00000021.png,25.388159,0.721142,0.03097967,25.294700,0.718160,0.03115380
123,/root/autodl-tmp/data/REDS/val_sharp/001/00000022.png,25.421615,0.721141,0.03081930,25.335317,0.718171,0.03098583
124,/root/autodl-tmp/data/REDS/val_sharp/001/00000023.png,25.507360,0.720764,0.03062598,25.424265,0.717781,0.03078377
125,/root/autodl-tmp/data/REDS/val_sharp/001/00000024.png,25.540540,0.721538,0.03044621,25.453632,0.718633,0.03059725
126,/root/autodl-tmp/data/REDS/val_sharp/001/00000025.png,25.590715,0.718163,0.03043916,25.505128,0.715065,0.03059519
127,/root/autodl-tmp/data/REDS/val_sharp/001/00000026.png,25.645922,0.716044,0.03039317,25.559736,0.713040,0.03054450
128,/root/autodl-tmp/data/REDS/val_sharp/001/00000027.png,25.532427,0.711404,0.03097233,25.439215,0.708314,0.03114125
129,/root/autodl-tmp/data/REDS/val_sharp/001/00000028.png,25.473081,0.721345,0.03090131,25.383849,0.718409,0.03105900
130,/root/autodl-tmp/data/REDS/val_sharp/001/00000029.png,25.418021,0.731037,0.03087866,25.325859,0.727856,0.03105297
131,/root/autodl-tmp/data/REDS/val_sharp/001/00000030.png,25.330204,0.725238,0.03132758,25.237507,0.722224,0.03149581
132,/root/autodl-tmp/data/REDS/val_sharp/001/00000031.png,25.388602,0.726789,0.03119298,25.293151,0.723747,0.03136676
133,/root/autodl-tmp/data/REDS/val_sharp/001/00000032.png,25.225520,0.721009,0.03184216,25.130145,0.718066,0.03202305
134,/root/autodl-tmp/data/REDS/val_sharp/001/00000033.png,25.223855,0.719027,0.03191914,25.131184,0.716043,0.03208725
135,/root/autodl-tmp/data/REDS/val_sharp/001/00000034.png,25.382498,0.721306,0.03144133,25.290698,0.718353,0.03160546
136,/root/autodl-tmp/data/REDS/val_sharp/001/00000035.png,25.448021,0.717746,0.03127471,25.347524,0.714720,0.03145045
137,/root/autodl-tmp/data/REDS/val_sharp/001/00000036.png,25.413844,0.717894,0.03129521,25.316917,0.714905,0.03147010
138,/root/autodl-tmp/data/REDS/val_sharp/001/00000037.png,25.330512,0.719423,0.03160742,25.235772,0.716287,0.03178261
139,/root/autodl-tmp/data/REDS/val_sharp/001/00000038.png,25.260186,0.720035,0.03180515,25.174926,0.717039,0.03197083
140,/root/autodl-tmp/data/REDS/val_sharp/001/00000039.png,25.205311,0.716357,0.03196677,25.114953,0.713355,0.03214120
141,/root/autodl-tmp/data/REDS/val_sharp/001/00000040.png,25.256283,0.714591,0.03184825,25.172366,0.711733,0.03201019
142,/root/autodl-tmp/data/REDS/val_sharp/001/00000041.png,25.272299,0.714569,0.03179647,25.185197,0.711648,0.03195888
143,/root/autodl-tmp/data/REDS/val_sharp/001/00000042.png,25.433179,0.722202,0.03098741,25.343386,0.719214,0.03115199
144,/root/autodl-tmp/data/REDS/val_sharp/001/00000043.png,25.446384,0.718567,0.03099822,25.363866,0.715827,0.03114122
145,/root/autodl-tmp/data/REDS/val_sharp/001/00000044.png,25.558669,0.714293,0.03084250,25.472404,0.711355,0.03099498
146,/root/autodl-tmp/data/REDS/val_sharp/001/00000045.png,25.467528,0.708354,0.03133228,25.382787,0.705355,0.03149421
147,/root/autodl-tmp/data/REDS/val_sharp/001/00000046.png,25.479073,0.719407,0.03087842,25.392809,0.716394,0.03104068
148,/root/autodl-tmp/data/REDS/val_sharp/001/00000047.png,25.350321,0.716257,0.03133368,25.264755,0.713368,0.03149566
149,/root/autodl-tmp/data/REDS/val_sharp/001/00000048.png,25.382314,0.715752,0.03119610,25.296428,0.712754,0.03135521
150,/root/autodl-tmp/data/REDS/val_sharp/001/00000049.png,25.423171,0.713816,0.03104859,25.340894,0.710875,0.03120522
151,/root/autodl-tmp/data/REDS/val_sharp/001/00000050.png,25.445364,0.713956,0.03103400,25.365193,0.710958,0.03118903
152,/root/autodl-tmp/data/REDS/val_sharp/001/00000051.png,25.445670,0.714167,0.03100940,25.361759,0.711233,0.03115821
153,/root/autodl-tmp/data/REDS/val_sharp/001/00000052.png,25.482685,0.712024,0.03102485,25.396108,0.708847,0.03118455
154,/root/autodl-tmp/data/REDS/val_sharp/001/00000053.png,25.428285,0.709791,0.03123514,25.339937,0.706774,0.03139952
155,/root/autodl-tmp/data/REDS/val_sharp/001/00000054.png,25.497719,0.714910,0.03095709,25.414359,0.711928,0.03111066
156,/root/autodl-tmp/data/REDS/val_sharp/001/00000055.png,25.418427,0.714976,0.03119483,25.331860,0.711826,0.03135784
157,/root/autodl-tmp/data/REDS/val_sharp/001/00000056.png,25.458629,0.715210,0.03104486,25.372228,0.712256,0.03119471
158,/root/autodl-tmp/data/REDS/val_sharp/001/00000057.png,25.510752,0.714990,0.03093851,25.424801,0.711998,0.03109573
159,/root/autodl-tmp/data/REDS/val_sharp/001/00000058.png,25.387374,0.710925,0.03146784,25.296860,0.707874,0.03163543
160,/root/autodl-tmp/data/REDS/val_sharp/001/00000059.png,25.322540,0.710555,0.03168400,25.234450,0.707408,0.03184802
161,/root/autodl-tmp/data/REDS/val_sharp/001/00000060.png,25.332895,0.708567,0.03176944,25.249447,0.705679,0.03192480
162,/root/autodl-tmp/data/REDS/val_sharp/001/00000061.png,25.323603,0.707947,0.03181804,25.227241,0.705022,0.03198016
163,/root/autodl-tmp/data/REDS/val_sharp/001/00000062.png,25.306486,0.706340,0.03190322,25.222422,0.703537,0.03205265
164,/root/autodl-tmp/data/REDS/val_sharp/001/00000063.png,25.254111,0.707948,0.03199076,25.166513,0.704915,0.03215916
165,/root/autodl-tmp/data/REDS/val_sharp/001/00000064.png,25.205348,0.707858,0.03205654,25.112694,0.704781,0.03222504
166,/root/autodl-tmp/data/REDS/val_sharp/001/00000065.png,25.215584,0.706357,0.03209116,25.125719,0.703373,0.03225749
167,/root/autodl-tmp/data/REDS/val_sharp/001/00000066.png,25.337119,0.711842,0.03153146,25.250308,0.709087,0.03168312
168,/root/autodl-tmp/data/REDS/val_sharp/001/00000067.png,25.349977,0.707023,0.03162166,25.265000,0.704181,0.03176948
169,/root/autodl-tmp/data/REDS/val_sharp/001/00000068.png,25.364643,0.706467,0.03166148,25.276584,0.703471,0.03182517
170,/root/autodl-tmp/data/REDS/val_sharp/001/00000069.png,25.453002,0.710018,0.03128607,25.356590,0.706853,0.03146902
171,/root/autodl-tmp/data/REDS/val_sharp/001/00000070.png,25.426535,0.706523,0.03127116,25.333938,0.703494,0.03144371
172,/root/autodl-tmp/data/REDS/val_sharp/001/00000071.png,25.441058,0.705805,0.03137650,25.351517,0.702709,0.03154751
173,/root/autodl-tmp/data/REDS/val_sharp/001/00000072.png,25.553546,0.720635,0.03062285,25.464080,0.717601,0.03078631
174,/root/autodl-tmp/data/REDS/val_sharp/001/00000073.png,25.412239,0.719222,0.03105286,25.323722,0.716098,0.03122585
175,/root/autodl-tmp/data/REDS/val_sharp/001/00000074.png,25.317887,0.715632,0.03145796,25.239528,0.712690,0.03160838
176,/root/autodl-tmp/data/REDS/val_sharp/001/00000075.png,25.424632,0.715875,0.03103489,25.339676,0.712947,0.03118737
177,/root/autodl-tmp/data/REDS/val_sharp/001/00000076.png,25.477566,0.716360,0.03076084,25.391184,0.713383,0.03091458
178,/root/autodl-tmp/data/REDS/val_sharp/001/00000077.png,25.502788,0.715061,0.03064330,25.413228,0.712106,0.03080805
179,/root/autodl-tmp/data/REDS/val_sharp/001/00000078.png,25.593603,0.717971,0.03034856,25.510641,0.715184,0.03048098
180,/root/autodl-tmp/data/REDS/val_sharp/001/00000079.png,25.653243,0.714290,0.03032729,25.566571,0.711335,0.03047959
181,/root/autodl-tmp/data/REDS/val_sharp/001/00000080.png,25.585065,0.707034,0.03086778,25.493598,0.704075,0.03101374
182,/root/autodl-tmp/data/REDS/val_sharp/001/00000081.png,25.539431,0.711729,0.03093420,25.443764,0.708628,0.03110092
183,/root/autodl-tmp/data/REDS/val_sharp/001/00000082.png,25.456920,0.711693,0.03115283,25.361683,0.708565,0.03132521
184,/root/autodl-tmp/data/REDS/val_sharp/001/00000083.png,25.489161,0.710493,0.03104365,25.400642,0.707574,0.03119624
185,/root/autodl-tmp/data/REDS/val_sharp/001/00000084.png,25.513571,0.708399,0.03113052,25.422829,0.705573,0.03128719
186,/root/autodl-tmp/data/REDS/val_sharp/001/00000085.png,25.424102,0.708267,0.03140941,25.333743,0.705443,0.03156393
187,/root/autodl-tmp/data/REDS/val_sharp/001/00000086.png,25.414860,0.709947,0.03129452,25.322363,0.706870,0.03146251
188,/root/autodl-tmp/data/REDS/val_sharp/001/00000087.png,25.449973,0.709149,0.03125172,25.362965,0.706213,0.03142064
189,/root/autodl-tmp/data/REDS/val_sharp/001/00000088.png,25.396883,0.708482,0.03134999,25.304955,0.705492,0.03150930
190,/root/autodl-tmp/data/REDS/val_sharp/001/00000089.png,25.417900,0.710513,0.03119695,25.330609,0.707529,0.03136311
191,/root/autodl-tmp/data/REDS/val_sharp/001/00000090.png,25.485269,0.714514,0.03085560,25.401969,0.711528,0.03101091
192,/root/autodl-tmp/data/REDS/val_sharp/001/00000091.png,25.468571,0.712831,0.03082400,25.380482,0.709897,0.03098241
193,/root/autodl-tmp/data/REDS/val_sharp/001/00000092.png,25.498131,0.710803,0.03066238,25.408279,0.707806,0.03083338
194,/root/autodl-tmp/data/REDS/val_sharp/001/00000093.png,25.619517,0.710946,0.03030852,25.536980,0.708030,0.03046565
195,/root/autodl-tmp/data/REDS/val_sharp/001/00000094.png,25.632307,0.709565,0.03031002,25.552472,0.706831,0.03044745
196,/root/autodl-tmp/data/REDS/val_sharp/001/00000095.png,25.690613,0.714841,0.02986943,25.604972,0.711831,0.03002886
197,/root/autodl-tmp/data/REDS/val_sharp/001/00000096.png,25.889097,0.717199,0.02925280,25.799717,0.714249,0.02941425
198,/root/autodl-tmp/data/REDS/val_sharp/001/00000097.png,25.886195,0.707470,0.02949651,25.805431,0.704576,0.02963603
199,/root/autodl-tmp/data/REDS/val_sharp/001/00000098.png,25.827017,0.708880,0.02964423,25.751870,0.706020,0.02977786
200,/root/autodl-tmp/data/REDS/val_sharp/001/00000099.png,25.867935,0.720210,0.02924098,25.777980,0.717210,0.02940762
201,/root/autodl-tmp/data/REDS/val_sharp/002/00000000.png,26.365767,0.807388,0.02619071,26.222133,0.804111,0.02638320
202,/root/autodl-tmp/data/REDS/val_sharp/002/00000001.png,26.360051,0.803608,0.02644988,26.232960,0.800629,0.02659503
203,/root/autodl-tmp/data/REDS/val_sharp/002/00000002.png,27.767395,0.844791,0.02206841,27.596294,0.841699,0.02228995
204,/root/autodl-tmp/data/REDS/val_sharp/002/00000003.png,26.953174,0.814816,0.02454767,26.805037,0.811746,0.02473640
205,/root/autodl-tmp/data/REDS/val_sharp/002/00000004.png,26.899035,0.814790,0.02471517,26.761314,0.811920,0.02488694
206,/root/autodl-tmp/data/REDS/val_sharp/002/00000005.png,27.058084,0.821564,0.02439552,26.911909,0.818880,0.02456272
207,/root/autodl-tmp/data/REDS/val_sharp/002/00000006.png,27.269329,0.830307,0.02384000,27.111274,0.827608,0.02402179
208,/root/autodl-tmp/data/REDS/val_sharp/002/00000007.png,27.005257,0.823456,0.02479805,26.850445,0.820747,0.02498196
209,/root/autodl-tmp/data/REDS/val_sharp/002/00000008.png,26.525069,0.808575,0.02653068,26.392225,0.806168,0.02667168
210,/root/autodl-tmp/data/REDS/val_sharp/002/00000009.png,26.295953,0.800713,0.02730745,26.160099,0.798102,0.02746414
211,/root/autodl-tmp/data/REDS/val_sharp/002/00000010.png,26.251776,0.799874,0.02738206,26.118436,0.797161,0.02753866
212,/root/autodl-tmp/data/REDS/val_sharp/002/00000011.png,26.256766,0.802273,0.02710294,26.122761,0.799570,0.02726294
213,/root/autodl-tmp/data/REDS/val_sharp/002/00000012.png,26.518509,0.818850,0.02582030,26.377521,0.816315,0.02596913
214,/root/autodl-tmp/data/REDS/val_sharp/002/00000013.png,26.212528,0.805946,0.02727433,26.076901,0.803283,0.02742488
